ICDO32_Code,ICDO32_Term,Site_Specific,Site_Subset_Codes,Site_Subset_Labels,Subset_Site_Count,Code_Allowed_Site_Count,Code_Allowed_Sites_Summary,Code_Allowed_Site_Codes,Rationale,Source,Source_Name
8158/3,Calcitonin-producing pancreatic neuroendocrine tumor,Yes,"C250, C251, C252, C253, C254, C257, C258, C259",C250=Pancreas-head; C251=Pancreas-body; C252=Pancreas-tail; C253=Pancreas-duct; C254=Islets of Langerhans; C257=Pancreas-other; C258=Pancreas-overlapping; C259=Pancreas NOS,8,9,Biliary (1); Pancreas (8),"C241, C250, C251, C252, C253, C254, C257, C258, C259","Calcitonin-secreting (calcitoninoma) functioning NETs are pancreatic-origin tumours; ENETS covers these functioning syndromes with the primary tumour originating in the pancreas. Restricting to the pancreatic codes excludes the ampulla-of-Vater code (C241) that is also in the ceiling, so it is a proper subset.",https://onlinelibrary.wiley.com/doi/10.1111/jne.13318,ENETS 2023 guidance paper for functioning pancreatic NET syndromes (J Neuroendocrinol)
8158/3,Cholecystokinin-producing pancreatic neuroendocrine tumor,Yes,"C250, C251, C252, C253, C254, C257, C258, C259",C250=Pancreas-head; C251=Pancreas-body; C252=Pancreas-tail; C253=Pancreas-duct; C254=Islets of Langerhans; C257=Pancreas-other; C258=Pancreas-overlapping; C259=Pancreas NOS,8,9,Biliary (1); Pancreas (8),"C241, C250, C251, C252, C253, C254, C257, C258, C259","CCK-producing functioning NET is a pancreatic NET among the rare functioning pancreatic syndromes; confining to pancreatic codes excludes the ampulla (C241) in the ceiling, making it a proper subset.",https://onlinelibrary.wiley.com/doi/10.1111/jne.13318,ENETS 2023 guidance paper for functioning pancreatic NET syndromes (J Neuroendocrinol)
8158/3,Erythropoietin-producing pancreatic neuroendocrine tumor,Yes,"C250, C251, C252, C253, C254, C257, C258, C259",C250=Pancreas-head; C251=Pancreas-body; C252=Pancreas-tail; C253=Pancreas-duct; C254=Islets of Langerhans; C257=Pancreas-other; C258=Pancreas-overlapping; C259=Pancreas NOS,8,9,Biliary (1); Pancreas (8),"C241, C250, C251, C252, C253, C254, C257, C258, C259","An erythropoietin-producing functioning NET of this group is a pancreatic NET; restricting to the pancreatic codes excludes the ampulla (C241) in the ceiling, so it occupies a proper subset.",https://onlinelibrary.wiley.com/doi/10.1111/jne.13318,ENETS 2023 guidance paper for functioning pancreatic NET syndromes (J Neuroendocrinol)
8158/3,GHRH-producing pancreatic neuroendocrine tumor,Yes,"C250, C251, C252, C253, C254, C257, C258, C259",C250=Pancreas-head; C251=Pancreas-body; C252=Pancreas-tail; C253=Pancreas-duct; C254=Islets of Langerhans; C257=Pancreas-other; C258=Pancreas-overlapping; C259=Pancreas NOS,8,9,Biliary (1); Pancreas (8),"C241, C250, C251, C252, C253, C254, C257, C258, C259","GHRH-producing functioning NETs of this type arise in the pancreas (pancreatic NETs causing ectopic acromegaly); restricting to pancreatic codes excludes the ampulla (C241) in the ceiling, so it forms a proper subset.",https://neupsykey.com/pancreatic-neuroendocrine-tumors-producing-ghrh-gh-ghrelin-pth-or-pthrp/,"Neupsy Key: Pancreatic NETs producing GHRH, GH, ghrelin, PTH or PTHrP"
8158/3,Ghrelin-producing pancreatic neuroendocrine tumor,Yes,"C250, C251, C252, C253, C254, C257, C258, C259",C250=Pancreas-head; C251=Pancreas-body; C252=Pancreas-tail; C253=Pancreas-duct; C254=Islets of Langerhans; C257=Pancreas-other; C258=Pancreas-overlapping; C259=Pancreas NOS,8,9,Biliary (1); Pancreas (8),"C241, C250, C251, C252, C253, C254, C257, C258, C259","Ghrelin-producing functioning NET (pancreatic ghrelinoma) is a pancreatic-origin tumour; confining to pancreatic codes excludes the ceiling's ampulla code (C241), making it a proper subset.",https://neupsykey.com/pancreatic-neuroendocrine-tumors-producing-ghrh-gh-ghrelin-pth-or-pthrp/,"Neupsy Key: Pancreatic NETs producing GHRH, GH, ghrelin, PTH or PTHrP"
8158/3,PTH/PTHrP-producing pancreatic neuroendocrine tumor,Yes,"C250, C251, C252, C253, C254, C257, C258, C259",C250=Pancreas-head; C251=Pancreas-body; C252=Pancreas-tail; C253=Pancreas-duct; C254=Islets of Langerhans; C257=Pancreas-other; C258=Pancreas-overlapping; C259=Pancreas NOS,8,9,Biliary (1); Pancreas (8),"C241, C250, C251, C252, C253, C254, C257, C258, C259","PTH/PTHrP-producing functioning NETs (PTHrPoma) are pancreatic-origin tumours; confining to the pancreatic codes excludes the ceiling's ampulla-of-Vater code (C241), making it a proper subset.",https://onlinelibrary.wiley.com/doi/10.1111/jne.13318,ENETS 2023 guidance paper for functioning pancreatic NET syndromes (J Neuroendocrinol)
8158/3,Vasopressin-producing pancreatic neuroendocrine tumor,Yes,"C250, C251, C252, C253, C254, C257, C258, C259",C250=Pancreas-head; C251=Pancreas-body; C252=Pancreas-tail; C253=Pancreas-duct; C254=Islets of Langerhans; C257=Pancreas-other; C258=Pancreas-overlapping; C259=Pancreas NOS,8,9,Biliary (1); Pancreas (8),"C241, C250, C251, C252, C253, C254, C257, C258, C259","A vasopressin-producing functioning NET of this group is a pancreatic NET; restricting to the pancreatic codes excludes the ampulla (C241) in the ceiling, so its real usage is a proper subset.",https://onlinelibrary.wiley.com/doi/10.1111/jne.13318,ENETS 2023 guidance paper for functioning pancreatic NET syndromes (J Neuroendocrinol)
8160/3,Bile duct adenocarcinoma,Yes,"C221, C240, C248, C249",C221=Intrahepatic bile duct; C240=Extrahepatic bile duct; C248=Biliary-overlapping; C249=Biliary NOS,4,5,Biliary (3); Gallbladder (1); Liver (1),"C221, C239, C240, C248, C249","Bile duct adenocarcinoma arises from the bile-duct epithelium (intrahepatic and extrahepatic biliary tree); gallbladder cancer is classified as a separate biliary tract cancer, so bile-duct adenocarcinoma excludes the gallbladder code (C239) in the ceiling and occupies a proper subset.",https://en.wikipedia.org/wiki/Cholangiocarcinoma,Wikipedia: Cholangiocarcinoma (bile duct cancer; gallbladder cancer is a separate biliary tract cancer)
8160/3,Bile duct carcinoma,Yes,"C221, C240, C248, C249",C221=Intrahepatic bile duct; C240=Extrahepatic bile duct; C248=Biliary-overlapping; C249=Biliary NOS,4,5,Biliary (3); Gallbladder (1); Liver (1),"C221, C239, C240, C248, C249","Bile duct carcinoma is cancer of the bile-duct epithelium throughout the intra/extrahepatic biliary tree; because gallbladder cancer is a distinct biliary tract entity, the term excludes the gallbladder code (C239) in the ceiling and therefore occupies a proper subset.",https://en.wikipedia.org/wiki/Cholangiocarcinoma,Wikipedia: Cholangiocarcinoma (bile duct cancer; gallbladder cancer is a separate biliary tract cancer)
8160/3,Carcinoma of extrahepatic bile ducts,Yes,C240,C240=Extrahepatic bile duct,1,5,Biliary (3); Gallbladder (1); Liver (1),"C221, C239, C240, C248, C249","WHO 5th ed uses 'carcinoma of extrahepatic bile ducts' specifically for tumors arising in the extrahepatic biliary tree, distinct from intrahepatic cholangiocarcinoma and gallbladder carcinoma. This restricts the term to the extrahepatic bile duct subset of the code's biliary SMVL sites.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8087927/,PMC - Pathology of Cholangiocarcinoma (WHO: carcinoma of extrahepatic bile ducts)
8160/3,Carcinoma of the extrahepatics bile ducts,Yes,C240,C240=Extrahepatic bile duct,1,5,Biliary (3); Gallbladder (1); Liver (1),"C221, C239, C240, C248, C249","This is the WHO term for carcinoma arising in the extrahepatic bile ducts (a typographic variant of 'carcinoma of the extrahepatic bile ducts'), distinct from intrahepatic and gallbladder carcinoma. It restricts to the extrahepatic bile duct subset of the code's biliary SMVL sites.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8087927/,PMC - Pathology of Cholangiocarcinoma (WHO: carcinoma of extrahepatic bile ducts)
8160/3,Cholangiocarcinoma,Yes,"C221, C240, C248, C249",C221=Intrahepatic bile duct; C240=Extrahepatic bile duct; C248=Biliary-overlapping; C249=Biliary NOS,4,5,Biliary (3); Gallbladder (1); Liver (1),"C221, C239, C240, C248, C249","Cholangiocarcinoma is bile-duct cancer arising anywhere along the bile ducts (intrahepatic, perihilar, distal/extrahepatic); gallbladder cancer is explicitly a separate biliary tract cancer, so cholangiocarcinoma excludes the gallbladder code (C239) in the ceiling and is a proper subset.",https://en.wikipedia.org/wiki/Cholangiocarcinoma,Wikipedia: Cholangiocarcinoma (intrahepatic/perihilar/distal bile ducts; gallbladder cancer separate)
8160/3,"Cholangiocarcinoma, large duct",Yes,C221,C221=Intrahepatic bile duct,1,5,Biliary (3); Gallbladder (1); Liver (1),"C221, C239, C240, C248, C249",The large-duct type is a WHO 5th ed histological subtype specific to intrahepatic cholangiocarcinoma (arising from large intrahepatic ducts near the hilum). This restricts the term to the intrahepatic bile duct subset of the code's biliary SMVL sites.,https://pmc.ncbi.nlm.nih.gov/articles/PMC11048541/,Cancers - Recent Advances in Pathology of Intrahepatic Cholangiocarcinoma (WHO 5th ed small/large duct)
8160/3,"Cholangiocarcinoma, small duct",Yes,C221,C221=Intrahepatic bile duct,1,5,Biliary (3); Gallbladder (1); Liver (1),"C221, C239, C240, C248, C249","The small-duct type is a WHO 5th ed histological subtype specific to intrahepatic cholangiocarcinoma (peripheral, arising from small intrahepatic ducts). This restricts the term to the intrahepatic bile duct subset of the code's biliary SMVL sites.",https://pmc.ncbi.nlm.nih.gov/articles/PMC11048541/,Cancers - Recent Advances in Pathology of Intrahepatic Cholangiocarcinoma (WHO 5th ed small/large duct)
8160/3,Intrahepatic cholangiocarcinoma,Yes,C221,C221=Intrahepatic bile duct,1,5,Biliary (3); Gallbladder (1); Liver (1),"C221, C239, C240, C248, C249","Intrahepatic cholangiocarcinoma by definition arises within the intrahepatic biliary tree; WHO 5th ed reserves this term for the intrahepatic ducts, distinct from extrahepatic and gallbladder carcinoma. This restricts it to the intrahepatic bile duct subset of the code's biliary SMVL sites.",https://pmc.ncbi.nlm.nih.gov/articles/PMC11048541/,Cancers - Recent Advances in Pathology of Intrahepatic Cholangiocarcinoma
8160/3,Large duct intrahepatic cholangiocarcinoma,Yes,C221,C221=Intrahepatic bile duct,1,5,Biliary (3); Gallbladder (1); Liver (1),"C221, C239, C240, C248, C249","Large-duct intrahepatic cholangiocarcinoma is a WHO 5th ed subtype arising from large intrahepatic bile ducts near the hilum; by definition it is intrahepatic, restricting it to the intrahepatic bile duct subset of the code's biliary SMVL sites.",https://pmc.ncbi.nlm.nih.gov/articles/PMC11048541/,Cancers - Recent Advances in Pathology of Intrahepatic Cholangiocarcinoma (WHO 5th ed small/large duct)
8160/3,Small duct intrahepatic cholangiocarcinoma,Yes,C221,C221=Intrahepatic bile duct,1,5,Biliary (3); Gallbladder (1); Liver (1),"C221, C239, C240, C248, C249","Small-duct intrahepatic cholangiocarcinoma is a WHO 5th ed subtype arising peripherally from small intrahepatic bile ducts; by definition it is intrahepatic, restricting it to the intrahepatic bile duct subset of the code's biliary SMVL sites.",https://pmc.ncbi.nlm.nih.gov/articles/PMC11048541/,Cancers - Recent Advances in Pathology of Intrahepatic Cholangiocarcinoma (WHO 5th ed small/large duct)
8210/2,"Ampullary adenoma, high-grade",Yes,C241,C241=Ampulla of Vater,1,44,Biliary (1); Bladder (10); Colon (10); GI tract (1); Gallbladder (1); Rectosigmoid (1); Rectum (1); Renal pelvis (1); Small intestine (6); Stomach (9); Unknown primary (1); Ureter (1); Urinary (1),"C160, C161, C162, C163, C164, C165, C166, C168, C169, C170, C171, C172, C173, C178, C179, C180, C181, C182, C183, C184, C185, C186, C187, C188, C189, C199, C209, C239, C241, C260, C659, C669, C670, C671, C672, C673, C674, C675, C676, C677, C678, C679, C680, C809","The qualifier 'ampullary' confines this adenoma to the ampulla of Vater, a proper subset of the code's wide GI+urinary ceiling.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3075174/,Duodenal adenomas involving the ampulla of Vater (PMC3075174)
8210/2,"Non-ampullary adenoma, high-grade",Yes,"C160, C161, C162, C163, C164, C165, C166, C168, C169, C170, C171, C172, C173, C178, C179, C180, C181, C182, C183, C184, C185, C186, C187, C188, C189, C199, C209, C239, C260",C160=Stomach-cardia; C161=Stomach-fundus; C162=Stomach-body; C163=Stomach-antrum; C164=Stomach-pylorus; C165=Stomach-lesser curv; C166=Stomach-greater curv; C168=Stomach-overlapping; C169=Stomach NOS; C170=Duodenum; C171=Jejunum; C172=Ileum; C173=Meckel diverticulum; C178=Small intestine-overlapping; C179=Small intestine NOS; C180=Cecum; C181=Appendix; C182=Ascending colon; C183=Hepatic flexure; C184=Transverse colon; C185=Splenic flexure; C186=Descending colon; C187=Sigmoid colon; C188=Colon-overlapping; C189=Colon NOS; C199=Rectosigmoid junction; C209=Rectum NOS; C239=Gallbladder; C260=Intestinal tract NOS,29,44,Biliary (1); Bladder (10); Colon (10); GI tract (1); Gallbladder (1); Rectosigmoid (1); Rectum (1); Renal pelvis (1); Small intestine (6); Stomach (9); Unknown primary (1); Ureter (1); Urinary (1),"C160, C161, C162, C163, C164, C165, C166, C168, C169, C170, C171, C172, C173, C178, C179, C180, C181, C182, C183, C184, C185, C186, C187, C188, C189, C199, C209, C239, C241, C260, C659, C669, C670, C671, C672, C673, C674, C675, C676, C677, C678, C679, C680, C809","'Non-ampullary adenoma' is a GI (duodenal/small-intestinal) entity explicitly excluding the ampulla; the ceiling additionally includes non-GI urinary-tract sites (ureter, renal pelvis, bladder), so usage is a strict GI-minus-ampulla subset.",https://pmc.ncbi.nlm.nih.gov/articles/PMC4716083/,World J Gastroenterol (PMC) - nonampullary duodenal adenoma
8213/2,"Foveolar-type (gastric-type) dysplasia, high grade",Yes,"C160, C161, C162, C163, C164, C165, C166, C168, C169",C160=Stomach-cardia; C161=Stomach-fundus; C162=Stomach-body; C163=Stomach-antrum; C164=Stomach-pylorus; C165=Stomach-lesser curv; C166=Stomach-greater curv; C168=Stomach-overlapping; C169=Stomach NOS,9,28,Colon (10); GI tract (1); Rectosigmoid (1); Rectum (1); Small intestine (6); Stomach (9),"C160, C161, C162, C163, C164, C165, C166, C168, C169, C170, C171, C172, C173, C178, C179, C180, C181, C182, C183, C184, C185, C186, C187, C188, C189, C199, C209, C260",Foveolar-type (gastric-type) and gastric pit/crypt dysplasia are gastric precursor lesions defined in the WHO stomach chapter; they are confined to the stomach within this code's whole-GI ceiling.,https://whobluebooks.iarc.who.int/structures/digestive-system-tumours/,WHO Classification of Digestive System Tumours 5th ed (structure: intestinal-type gastric adenoma)
8213/2,"Gastric pit/crypt dysplasia, high grade",Yes,"C160, C161, C162, C163, C164, C165, C166, C168, C169",C160=Stomach-cardia; C161=Stomach-fundus; C162=Stomach-body; C163=Stomach-antrum; C164=Stomach-pylorus; C165=Stomach-lesser curv; C166=Stomach-greater curv; C168=Stomach-overlapping; C169=Stomach NOS,9,28,Colon (10); GI tract (1); Rectosigmoid (1); Rectum (1); Small intestine (6); Stomach (9),"C160, C161, C162, C163, C164, C165, C166, C168, C169, C170, C171, C172, C173, C178, C179, C180, C181, C182, C183, C184, C185, C186, C187, C188, C189, C199, C209, C260",Foveolar-type (gastric-type) and gastric pit/crypt dysplasia are gastric precursor lesions defined in the WHO stomach chapter; they are confined to the stomach within this code's whole-GI ceiling.,https://whobluebooks.iarc.who.int/structures/digestive-system-tumours/,WHO Classification of Digestive System Tumours 5th ed (structure: intestinal-type gastric adenoma)
8215/3,Adenocarcinoma of anal ducts,Yes,C211,C211=Anal canal,1,4,Anus (4),"C210, C211, C212, C218","Anal gland/duct adenocarcinoma originates from the anal glands and ducts and is centred in the anal canal wall (between anal margin and ~2 cm above the dentate line); this localises it to the anal canal (C211), a proper subset of the four-code ceiling (which also includes anus NOS, cloacogenic zone and anorectal-overlapping).",https://www.frontiersin.org/journals/oncology/articles/10.3389/fonc.2026.1673646/full,Frontiers in Oncology 2026: Clinicopathology of adenocarcinoma originating from the anal gland
8215/3,Adenocarcinoma of anal glands,Yes,C211,C211=Anal canal,1,4,Anus (4),"C210, C211, C212, C218","Anal gland adenocarcinoma is an extramucosal adenocarcinoma arising from the anal glands/ducts, which lie within the wall of the anal canal and open near the dentate line; it is restricted to the anal canal rather than the full code ceiling (anus NOS/anal margin, cloacogenic zone, anorectum-overlapping).",https://pmc.ncbi.nlm.nih.gov/articles/PMC13019455/,Frontiers in Oncology PMC13019455 (clinicopathology of anal gland adenocarcinoma) + Wikipedia Anal gland anatomy
8243/3,Goblet cell adenocarcinoma,Yes,C181,C181=Appendix,1,22,Biliary (1); Colon (10); GI tract (2); Rectosigmoid (1); Rectum (1); Small intestine (6); Unknown primary (1),"C170, C171, C172, C173, C178, C179, C180, C181, C182, C183, C184, C185, C186, C187, C188, C189, C199, C209, C241, C260, C269, C809",WHO 5th ed and large series establish goblet cell adenocarcinoma occurs almost exclusively in the appendix (90.5% appendiceal in a national series); true extra-appendiceal cases are exceedingly rare and likely occult appendiceal primaries. This restricts it to a proper subset of the code's intestinal-tract SMVL sites.,https://pmc.ncbi.nlm.nih.gov/articles/PMC9314749/,Frontiers in Oncology - Goblet Cell Adenocarcinoma of the Appendix: Systematic Review
8243/3,Goblet cell carcinoid,Yes,C181,C181=Appendix,1,22,Biliary (1); Colon (10); GI tract (2); Rectosigmoid (1); Rectum (1); Small intestine (6); Unknown primary (1),"C170, C171, C172, C173, C178, C179, C180, C181, C182, C183, C184, C185, C186, C187, C188, C189, C199, C209, C241, C260, C269, C809","Goblet cell carcinoid (the former name of goblet cell adenocarcinoma) arises almost exclusively in the appendix, with rare cases outside this location; true extra-appendiceal disease requires excluding an occult appendiceal primary. This restricts it to a proper subset of the code's intestinal-tract SMVL sites.",https://pmc.ncbi.nlm.nih.gov/articles/PMC2998842/,World J Gastrointest Oncol - Goblet cell carcinoid tumors of the appendix: overview
