Key,FullKey,C_Site,Hist,Behavior,CPC2024B,CPC2025B,CPC2026A
94403,C16894403,C168,9440,3,3,3,3
94413,C16894413,C168,9441,3,3,3,3
94423,C16894423,C168,9442,3,3,3,3
94453,C16894453,C168,9445,3,3,3,3
94503,C16894503,C168,9450,3,3,3,3
94513,C16894513,C168,9451,3,3,3,3
94603,C16894603,C168,9460,3,3,3,3
94703,C16894703,C168,9470,3,3,3,3
94713,C16894713,C168,9471,3,3,3,3
94723,C16894723,C168,9472,3,3,3,3
94733,C16894733,C168,9473,3,3,3,3
94743,C16894743,C168,9474,3,3,3,3
94753,C16894753,C168,9475,3,3,3,3
94763,C16894763,C168,9476,3,3,3,3
94773,C16894773,C168,9477,3,3,3,3
94783,C16894783,C168,9478,3,3,3,3
94803,C16894803,C168,9480,3,3,3,3
94903,C16894903,C168,9490,3,3,3,3
95003,C16895003,C168,9500,3,3,3,3
95013,C16895013,C168,9501,3,3,3,3
95023,C16895023,C168,9502,3,3,3,3
95033,C16895033,C168,9503,3,3,3,3
95043,C16895043,C168,9504,3,3,3,3
95053,C16895053,C168,9505,3,3,3,3
95083,C16895083,C168,9508,3,3,3,3
95093,C16895093,C168,9509,3,3,3,3
95103,C16895103,C168,9510,3,3,3,3
95113,C16895113,C168,9511,3,3,3,3
95123,C16895123,C168,9512,3,3,3,3
95133,C16895133,C168,9513,3,3,3,3
95203,C16895203,C168,9520,3,3,3,3
95213,C16895213,C168,9521,3,3,3,3
95223,C16895223,C168,9522,3,3,3,3
95233,C16895233,C168,9523,3,3,3,3
95303,C16895303,C168,9530,3,3,3,3
95383,C16895383,C168,9538,3,3,3,3
95393,C16895393,C168,9539,3,3,3,3
95603,C16895603,C168,9560,3,3,3,3
95613,C16895613,C168,9561,3,3,3,3
95713,C16895713,C168,9571,3,3,3,3
95903,C16895903,C168,9590,3,1,1,1
95913,C16895913,C168,9591,3,1,1,1
95963,C16895963,C168,9596,3,1,1,1
96543,C16896543,C168,9654,3,1,1,1
96613,C16896613,C168,9661,3,1,1,1
96623,C16896623,C168,9662,3,1,1,1
96643,C16896643,C168,9664,3,1,1,1
96653,C16896653,C168,9665,3,1,1,1
96673,C16896673,C168,9667,3,1,1,1
96703,C16896703,C168,9670,3,1,1,1
96713,C16896713,C168,9671,3,1,1,1
96733,C16896733,C168,9673,3,1,1,1
96753,C16896753,C168,9675,3,1,1,1
96793,C16896793,C168,9679,3,3,3,3
96803,C16896803,C168,9680,3,1,1,1
96843,C16896843,C168,9684,3,1,1,1
96873,C16896873,C168,9687,3,1,1,1
96893,C16896893,C168,9689,3,3,3,3
96903,C16896903,C168,9690,3,1,1,1
96913,C16896913,C168,9691,3,1,1,1
96953,C16896953,C168,9695,3,1,1,1
96983,C16896983,C168,9698,3,1,1,1
96993,C16896993,C168,9699,3,1,1,1
97023,C16897023,C168,9702,3,1,1,1
97053,C16897053,C168,9705,3,1,1,1
97123,C16897123,C168,9712,3,1,1,1
97143,C16897143,C168,9714,3,1,1,1
97153,C16897153,C168,9715,3,1,1,1
97163,C16897163,C168,9716,3,3,3,3
97243,C16897243,C168,9724,3,1,1,1
97273,C16897273,C168,9727,3,1,1,1
97283,C16897283,C168,9728,3,1,1,1
97293,C16897293,C168,9729,3,1,1,1
97313,C16897313,C168,9731,3,3,3,3
97323,C16897323,C168,9732,3,3,3,3
97343,C16897343,C168,9734,3,1,1,1
97353,C16897353,C168,9735,3,1,1,1
97373,C16897373,C168,9737,3,1,1,1
97383,C16897383,C168,9738,3,1,1,1
97403,C16897403,C168,9740,3,1,1,1
97413,C16897413,C168,9741,3,3,3,3
97423,C16897423,C168,9742,3,3,3,3
97493,C16897493,C168,9749,3,1,1,1
97503,C16897503,C168,9750,3,1,1,1
97543,C16897543,C168,9754,3,1,1,1
97553,C16897553,C168,9755,3,1,1,1
97563,C16897563,C168,9756,3,1,1,1
97573,C16897573,C168,9757,3,1,1,1
97583,C16897583,C168,9758,3,1,1,1
97593,C16897593,C168,9759,3,1,1,1
97613,C16897613,C168,9761,3,3,3,3
97663,C16897663,C168,9766,3,1,1,1
98003,C16898003,C168,9800,3,3,3,3
98013,C16898013,C168,9801,3,3,3,3
98063,C16898063,C168,9806,3,3,3,3
98073,C16898073,C168,9807,3,3,3,3
98083,C16898083,C168,9808,3,3,3,3
98093,C16898093,C168,9809,3,3,3,3
98113,C16898113,C168,9811,3,1,1,1
98123,C16898123,C168,9812,3,1,1,1
98133,C16898133,C168,9813,3,1,1,1
98143,C16898143,C168,9814,3,1,1,1
98153,C16898153,C168,9815,3,1,1,1
98163,C16898163,C168,9816,3,1,1,1
98173,C16898173,C168,9817,3,1,1,1
98183,C16898183,C168,9818,3,1,1,1
98193,C16898193,C168,9819,3,1,1,1
98203,C16898203,C168,9820,3,3,3,3
98233,C16898233,C168,9823,3,1,1,1
98263,C16898263,C168,9826,3,3,3,3
98313,C16898313,C168,9831,3,3,3,3
98323,C16898323,C168,9832,3,3,3,3
98333,C16898333,C168,9833,3,3,3,3
98343,C16898343,C168,9834,3,3,3,3
98373,C16898373,C168,9837,3,1,1,1
98403,C16898403,C168,9840,3,3,3,3
98603,C16898603,C168,9860,3,3,3,3
98613,C16898613,C168,9861,3,3,3,3
98633,C16898633,C168,9863,3,3,3,3
98653,C16898653,C168,9865,3,3,3,3
98663,C16898663,C168,9866,3,3,3,3
98673,C16898673,C168,9867,3,3,3,3
98693,C16898693,C168,9869,3,3,3,3
98703,C16898703,C168,9870,3,3,3,3
98713,C16898713,C168,9871,3,3,3,3
98723,C16898723,C168,9872,3,3,3,3
98733,C16898733,C168,9873,3,3,3,3
98743,C16898743,C168,9874,3,3,3,3
98753,C16898753,C168,9875,3,3,3,3
98763,C16898763,C168,9876,3,3,3,3
98773,C16898773,C168,9877,3,3,3,3
98783,C16898783,C168,9878,3,3,3,3
98793,C16898793,C168,9879,3,3,3,3
98913,C16898913,C168,9891,3,3,3,3
98953,C16898953,C168,9895,3,3,3,3
98963,C16898963,C168,9896,3,3,3,3
98973,C16898973,C168,9897,3,3,3,3
98983,C16898983,C168,9898,3,3,3,3
99103,C16899103,C168,9910,3,3,3,3
99113,C16899113,C168,9911,3,3,3,3
99123,C16899123,C168,9912,3,3,3,3
99203,C16899203,C168,9920,3,3,3,3
99303,C16899303,C168,9930,3,1,1,1
99313,C16899313,C168,9931,3,3,3,3
99403,C16899403,C168,9940,3,3,3,3
99453,C16899453,C168,9945,3,3,3,3
99463,C16899463,C168,9946,3,3,3,3
99483,C16899483,C168,9948,3,3,3,3
99503,C16899503,C168,9950,3,3,3,3
99613,C16899613,C168,9961,3,3,3,3
99623,C16899623,C168,9962,3,3,3,3
99633,C16899633,C168,9963,3,3,3,3
99643,C16899643,C168,9964,3,3,3,3
99653,C16899653,C168,9965,3,3,3,3
99663,C16899663,C168,9966,3,3,3,3
99673,C16899673,C168,9967,3,3,3,3
99683,C16899683,C168,9968,3,3,3,3
99713,C16899713,C168,9971,3,1,1,1
99753,C16899753,C168,9975,3,3,3,3
99823,C16899823,C168,9982,3,3,3,3
99833,C16899833,C168,9983,3,3,3,3
99863,C16899863,C168,9986,3,3,3,3
99893,C16899893,C168,9989,3,3,3,3
99913,C16899913,C168,9991,3,3,3,3
99923,C16899923,C168,9992,3,3,3,3
99933,C16899933,C168,9993,3,3,3,3
80003,C16980003,C169,8000,3,1,1,1
80013,C16980013,C169,8001,3,1,1,1
80023,C16980023,C169,8002,3,1,1,1
80033,C16980033,C169,8003,3,1,1,1
80043,C16980043,C169,8004,3,1,1,1
80053,C16980053,C169,8005,3,1,1,1
80102,C16980102,C169,8010,2,1,1,1
80103,C16980103,C169,8010,3,1,1,1
80113,C16980113,C169,8011,3,3,3,3
80123,C16980123,C169,8012,3,1,1,1
80133,C16980133,C169,8013,3,1,1,1
80143,C16980143,C169,8014,3,1,1,1
80203,C16980203,C169,8020,3,1,1,1
80213,C16980213,C169,8021,3,1,1,1
80223,C16980223,C169,8022,3,1,1,1
80313,C16980313,C169,8031,3,1,1,1
80322,C16980322,C169,8032,2,3,3,3
80323,C16980323,C169,8032,3,1,1,1
80333,C16980333,C169,8033,3,1,1,1
80353,C16980353,C169,8035,3,1,1,1
80413,C16980413,C169,8041,3,1,1,1
80423,C16980423,C169,8042,3,3,3,3
80433,C16980433,C169,8043,3,3,3,3
80513,C16980513,C169,8051,3,3,3,3
80522,C16980522,C169,8052,2,3,3,3
80523,C16980523,C169,8052,3,3,3,3
80543,C16980543,C169,8054,3,3,3,3
80702,C16980702,C169,8070,2,1,1,1
80703,C16980703,C169,8070,3,1,1,1
80712,C16980712,C169,8071,2,3,3,3
80753,C16980753,C169,8075,3,3,3,3
80762,C16980762,C169,8076,2,3,3,3
80763,C16980763,C169,8076,3,3,3,3
80783,C16980783,C169,8078,3,3,3,3
80802,C16980802,C169,8080,2,3,3,3
80812,C16980812,C169,8081,2,3,3,3
80843,C16980843,C169,8084,3,3,3,3
80853,C16980853,C169,8085,3,3,3,3
80863,C16980863,C169,8086,3,3,3,3
80903,C16980903,C169,8090,3,3,3,3
80913,C16980913,C169,8091,3,3,3,3
80923,C16980923,C169,8092,3,3,3,3
80933,C16980933,C169,8093,3,3,3,3
80943,C16980943,C169,8094,3,3,3,3
80953,C16980953,C169,8095,3,3,3,3
80973,C16980973,C169,8097,3,3,3,3
80983,C16980983,C169,8098,3,3,3,3
81003,C16981003,C169,8100,3,3,3,3
81023,C16981023,C169,8102,3,3,3,3
81103,C16981103,C169,8110,3,3,3,3
81202,C16981202,C169,8120,2,3,3,3
81203,C16981203,C169,8120,3,3,3,3
81213,C16981213,C169,8121,3,3,3,3
81223,C16981223,C169,8122,3,3,3,3
81243,C16981243,C169,8124,3,3,3,3
81302,C16981302,C169,8130,2,3,3,3
81303,C16981303,C169,8130,3,3,3,3
81313,C16981313,C169,8131,3,3,3,3
81402,C16981402,C169,8140,2,1,1,1
81403,C16981403,C169,8140,3,1,1,1
81413,C16981413,C169,8141,3,1,1,1
81423,C16981423,C169,8142,3,1,1,1
81442,C16981442,C169,8144,2,1,1,1
81443,C16981443,C169,8144,3,1,1,1
81453,C16981453,C169,8145,3,1,1,1
81473,C16981473,C169,8147,3,3,3,3
81482,C16981482,C169,8148,2,1,1,1
81503,C16981503,C169,8150,3,3,3,3
81513,C16981513,C169,8151,3,3,3,3
81523,C16981523,C169,8152,3,3,3,3
81533,C16981533,C169,8153,3,1,1,1
81543,C16981543,C169,8154,3,1,1,1
81553,C16981553,C169,8155,3,3,3,3
81563,C16981563,C169,8156,3,1,1,1
81583,C16981583,C169,8158,3,3,3,3
81603,C16981603,C169,8160,3,3,3,3
81613,C16981613,C169,8161,3,3,3,3
81623,C16981623,C169,8162,3,3,3,3
81632,C16981632,C169,8163,2,3,3,3
81633,C16981633,C169,8163,3,3,3,3
81703,C16981703,C169,8170,3,3,3,3
81713,C16981713,C169,8171,3,3,3,3
81723,C16981723,C169,8172,3,3,3,3
81733,C16981733,C169,8173,3,3,3,3
81743,C16981743,C169,8174,3,3,3,3
81753,C16981753,C169,8175,3,3,3,3
81803,C16981803,C169,8180,3,3,3,3
82102,C16982102,C169,8210,2,1,1,1
82103,C16982103,C169,8210,3,1,1,1
82113,C16982113,C169,8211,3,1,1,1
82132,C16982132,C169,8213,2,1,1,1
82143,C16982143,C169,8214,3,1,1,1
82153,C16982153,C169,8215,3,3,3,3
82203,C16982203,C169,8220,3,1,1,1
82302,C16982302,C169,8230,2,3,3,3
82313,C16982313,C169,8231,3,3,3,3
82403,C16982403,C169,8240,3,1,1,1
82413,C16982413,C169,8241,3,1,1,1
82423,C16982423,C169,8242,3,1,1,1
82443,C16982443,C169,8244,3,1,1,1
82463,C16982463,C169,8246,3,1,1,1
82473,C16982473,C169,8247,3,3,3,3
82493,C16982493,C169,8249,3,1,1,1
82502,C16982502,C169,8250,2,3,3,3
82503,C16982503,C169,8250,3,3,3,3
82513,C16982513,C169,8251,3,3,3,3
82523,C16982523,C169,8252,3,3,3,3
82532,C16982532,C169,8253,2,3,3,3
82533,C16982533,C169,8253,3,3,3,3
82543,C16982543,C169,8254,3,3,3,3
82553,C16982553,C169,8255,3,1,1,1
82563,C16982563,C169,8256,3,3,3,3
82573,C16982573,C169,8257,3,3,3,3
82603,C16982603,C169,8260,3,1,1,1
82612,C16982612,C169,8261,2,1,1,1
82613,C16982613,C169,8261,3,1,1,1
82623,C16982623,C169,8262,3,1,1,1
82632,C16982632,C169,8263,2,1,1,1
82633,C16982633,C169,8263,3,1,1,1
82653,C16982653,C169,8265,3,1,1,1
82703,C16982703,C169,8270,3,3,3,3
82723,C16982723,C169,8272,3,3,3,3
82733,C16982733,C169,8273,3,3,3,3
82803,C16982803,C169,8280,3,3,3,3
82813,C16982813,C169,8281,3,3,3,3
82903,C16982903,C169,8290,3,3,3,3
83003,C16983003,C169,8300,3,3,3,3
83103,C16983103,C169,8310,3,1,1,1
83113,C16983113,C169,8311,3,3,3,3
83123,C16983123,C169,8312,3,3,3,3
83133,C16983133,C169,8313,3,3,3,3
83143,C16983143,C169,8314,3,3,3,3
83153,C16983153,C169,8315,3,3,3,3
83163,C16983163,C169,8316,3,3,3,3
83173,C16983173,C169,8317,3,3,3,3
83183,C16983183,C169,8318,3,3,3,3
83193,C16983193,C169,8319,3,3,3,3
83202,C16983202,C169,8320,2,3,3,3
83203,C16983203,C169,8320,3,3,3,3
83223,C16983223,C169,8322,3,3,3,3
83303,C16983303,C169,8330,3,3,3,3
83313,C16983313,C169,8331,3,3,3,3
83323,C16983323,C169,8332,3,3,3,3
83353,C16983353,C169,8335,3,3,3,3
83373,C16983373,C169,8337,3,3,3,3
83393,C16983393,C169,8339,3,3,3,3
83403,C16983403,C169,8340,3,3,3,3
83413,C16983413,C169,8341,3,3,3,3
83423,C16983423,C169,8342,3,3,3,3
83433,C16983433,C169,8343,3,3,3,3
83443,C16983443,C169,8344,3,3,3,3
83453,C16983453,C169,8345,3,3,3,3
83463,C16983463,C169,8346,3,3,3,3
83473,C16983473,C169,8347,3,3,3,3
83503,C16983503,C169,8350,3,3,3,3
83703,C16983703,C169,8370,3,3,3,3
83802,C16983802,C169,8380,2,3,3,3
83813,C16983813,C169,8381,3,3,3,3
83823,C16983823,C169,8382,3,3,3,3
83833,C16983833,C169,8383,3,3,3,3
83843,C16983843,C169,8384,3,3,3,3
83903,C16983903,C169,8390,3,3,3,3
84003,C16984003,C169,8400,3,3,3,3
84013,C16984013,C169,8401,3,3,3,3
84023,C16984023,C169,8402,3,3,3,3
84033,C16984033,C169,8403,3,3,3,3
84063,C16984063,C169,8406,3,3,3,3
84073,C16984073,C169,8407,3,3,3,3
84083,C16984083,C169,8408,3,3,3,3
84092,C16984092,C169,8409,2,3,3,3
84093,C16984093,C169,8409,3,3,3,3
84103,C16984103,C169,8410,3,3,3,3
84133,C16984133,C169,8413,3,3,3,3
84203,C16984203,C169,8420,3,3,3,3
84303,C16984303,C169,8430,3,1,1,1
84403,C16984403,C169,8440,3,3,3,3
84412,C16984412,C169,8441,2,3,3,3
84413,C16984413,C169,8441,3,3,3,3
84503,C16984503,C169,8450,3,3,3,3
84523,C16984523,C169,8452,3,3,3,3
84532,C16984532,C169,8453,2,3,3,3
84533,C16984533,C169,8453,3,3,3,3
84552,C16984552,C169,8455,2,3,3,3
84553,C16984553,C169,8455,3,3,3,3
84602,C16984602,C169,8460,2,3,3,3
84603,C16984603,C169,8460,3,3,3,3
84613,C16984613,C169,8461,3,3,3,3
84702,C16984702,C169,8470,2,3,3,3
84743,C16984743,C169,8474,3,3,3,3
84803,C16984803,C169,8480,3,1,1,1
84813,C16984813,C169,8481,3,1,1,1
84902,C16984902,C169,8490,2,1,1,1
84903,C16984903,C169,8490,3,1,1,1
85002,C16985002,C169,8500,2,3,3,3
85003,C16985003,C169,8500,3,3,3,3
85012,C16985012,C169,8501,2,3,3,3
85013,C16985013,C169,8501,3,3,3,3
85023,C16985023,C169,8502,3,3,3,3
85032,C16985032,C169,8503,2,3,3,3
85033,C16985033,C169,8503,3,3,3,3
85042,C16985042,C169,8504,2,3,3,3
85043,C16985043,C169,8504,3,3,3,3
85072,C16985072,C169,8507,2,3,3,3
85073,C16985073,C169,8507,3,3,3,3
85083,C16985083,C169,8508,3,3,3,3
85092,C16985092,C169,8509,2,3,3,3
85093,C16985093,C169,8509,3,3,3,3
85103,C16985103,C169,8510,3,1,1,1
85123,C16985123,C169,8512,3,1,1,1
85133,C16985133,C169,8513,3,3,3,3
85143,C16985143,C169,8514,3,3,3,3
85192,C16985192,C169,8519,2,3,3,3
85202,C16985202,C169,8520,2,3,3,3
85203,C16985203,C169,8520,3,3,3,3
85213,C16985213,C169,8521,3,3,3,3
85222,C16985222,C169,8522,2,3,3,3
85223,C16985223,C169,8522,3,3,3,3
85233,C16985233,C169,8523,3,3,3,3
85243,C16985243,C169,8524,3,3,3,3
85253,C16985253,C169,8525,3,3,3,3
85303,C16985303,C169,8530,3,3,3,3
85403,C16985403,C169,8540,3,3,3,3
85413,C16985413,C169,8541,3,3,3,3
85423,C16985423,C169,8542,3,3,3,3
85433,C16985433,C169,8543,3,3,3,3
85513,C16985513,C169,8551,3,3,3,3
85523,C16985523,C169,8552,3,3,3,3
85602,C16985602,C169,8560,2,3,3,3
85603,C16985603,C169,8560,3,1,1,1
85623,C16985623,C169,8562,3,3,3,3
85703,C16985703,C169,8570,3,1,1,1
85713,C16985713,C169,8571,3,1,1,1
85733,C16985733,C169,8573,3,3,3,3
85743,C16985743,C169,8574,3,1,1,1
85763,C16985763,C169,8576,3,1,1,1
85803,C16985803,C169,8580,3,3,3,3
85813,C16985813,C169,8581,3,3,3,3
85823,C16985823,C169,8582,3,3,3,3
85833,C16985833,C169,8583,3,3,3,3
85843,C16985843,C169,8584,3,3,3,3
85853,C16985853,C169,8585,3,3,3,3
85863,C16985863,C169,8586,3,3,3,3
85883,C16985883,C169,8588,3,3,3,3
85893,C16985893,C169,8589,3,3,3,3
85933,C16985933,C169,8593,3,3,3,3
86003,C16986003,C169,8600,3,3,3,3
86203,C16986203,C169,8620,3,3,3,3
86303,C16986303,C169,8630,3,3,3,3
86313,C16986313,C169,8631,3,3,3,3
86343,C16986343,C169,8634,3,3,3,3
86403,C16986403,C169,8640,3,3,3,3
86503,C16986503,C169,8650,3,3,3,3
86703,C16986703,C169,8670,3,3,3,3
86813,C16986813,C169,8681,3,3,3,3
86823,C16986823,C169,8682,3,3,3,3
86903,C16986903,C169,8690,3,3,3,3
86913,C16986913,C169,8691,3,3,3,3
86923,C16986923,C169,8692,3,3,3,3
87003,C16987003,C169,8700,3,3,3,3
87103,C16987103,C169,8710,3,3,3,3
87113,C16987113,C169,8711,3,1,1,1
87203,C16987203,C169,8720,3,1,1,1
87213,C16987213,C169,8721,3,3,3,3
87223,C16987223,C169,8722,3,3,3,3
87233,C16987233,C169,8723,3,3,3,3
87283,C16987283,C169,8728,3,3,3,3
87403,C16987403,C169,8740,3,3,3,3
87412,C16987412,C169,8741,2,3,3,3
87413,C16987413,C169,8741,3,3,3,3
87422,C16987422,C169,8742,2,3,3,3
87423,C16987423,C169,8742,3,3,3,3
87433,C16987433,C169,8743,3,3,3,3
87443,C16987443,C169,8744,3,3,3,3
87453,C16987453,C169,8745,3,3,3,3
87613,C16987613,C169,8761,3,3,3,3
87703,C16987703,C169,8770,3,3,3,3
87713,C16987713,C169,8771,3,3,3,3
87733,C16987733,C169,8773,3,3,3,3
87743,C16987743,C169,8774,3,3,3,3
87803,C16987803,C169,8780,3,3,3,3
88003,C16988003,C169,8800,3,1,1,1
88123,C16988123,C169,8812,3,3,3,3
88133,C16988133,C169,8813,3,3,3,3
88213,C16988213,C169,8821,3,3,3,3
88223,C16988223,C169,8822,3,3,3,3
88303,C16988303,C169,8830,3,3,3,3
88323,C16988323,C169,8832,3,3,3,3
88533,C16988533,C169,8853,3,3,3,3
88553,C16988553,C169,8855,3,3,3,3
88573,C16988573,C169,8857,3,3,3,3
88903,C16988903,C169,8890,3,1,1,1
88943,C16988943,C169,8894,3,3,3,3
88953,C16988953,C169,8895,3,3,3,3
89023,C16989023,C169,8902,3,3,3,3
89343,C16989343,C169,8934,3,3,3,3
89353,C16989353,C169,8935,3,3,3,3
89362,C16989362,C169,8936,2,3,3,3
89363,C16989363,C169,8936,3,1,1,1
89413,C16989413,C169,8941,3,3,3,3
89513,C16989513,C169,8951,3,3,3,3
89593,C16989593,C169,8959,3,3,3,3
89603,C16989603,C169,8960,3,3,3,3
89643,C16989643,C169,8964,3,3,3,3
89703,C16989703,C169,8970,3,3,3,3
89713,C16989713,C169,8971,3,3,3,3
89723,C16989723,C169,8972,3,3,3,3
89733,C16989733,C169,8973,3,3,3,3
89763,C16989763,C169,8976,3,1,1,1
89803,C16989803,C169,8980,3,1,1,1
89813,C16989813,C169,8981,3,3,3,3
89833,C16989833,C169,8983,3,3,3,3
89913,C16989913,C169,8991,3,3,3,3
90003,C16990003,C169,9000,3,3,3,3
90143,C16990143,C169,9014,3,3,3,3
90153,C16990153,C169,9015,3,3,3,3
90203,C16990203,C169,9020,3,3,3,3
90453,C16990453,C169,9045,3,3,3,3
90502,C16990502,C169,9050,2,3,3,3
90503,C16990503,C169,9050,3,3,3,3
90513,C16990513,C169,9051,3,3,3,3
90523,C16990523,C169,9052,3,3,3,3
90533,C16990533,C169,9053,3,3,3,3
90612,C16990612,C169,9061,2,3,3,3
90613,C16990613,C169,9061,3,3,3,3
90623,C16990623,C169,9062,3,3,3,3
90633,C16990633,C169,9063,3,3,3,3
90642,C16990642,C169,9064,2,3,3,3
90702,C16990702,C169,9070,2,3,3,3
90712,C16990712,C169,9071,2,3,3,3
90802,C16990802,C169,9080,2,3,3,3
91043,C16991043,C169,9104,3,3,3,3
91053,C16991053,C169,9105,3,3,3,3
91103,C16991103,C169,9110,3,3,3,3
91113,C16991113,C169,9111,3,3,3,3
91203,C16991203,C169,9120,3,1,1,1
91243,C16991243,C169,9124,3,3,3,3
91303,C16991303,C169,9130,3,3,3,3
91373,C16991373,C169,9137,3,3,3,3
91403,C16991403,C169,9140,3,1,1,1
91703,C16991703,C169,9170,3,3,3,3
91743,C16991743,C169,9174,3,3,3,3
91813,C16991813,C169,9181,3,3,3,3
91823,C16991823,C169,9182,3,3,3,3
91833,C16991833,C169,9183,3,3,3,3
91843,C16991843,C169,9184,3,3,3,3
91853,C16991853,C169,9185,3,3,3,3
91863,C16991863,C169,9186,3,3,3,3
91873,C16991873,C169,9187,3,3,3,3
91923,C16991923,C169,9192,3,3,3,3
91933,C16991933,C169,9193,3,3,3,3
91943,C16991943,C169,9194,3,3,3,3
91953,C16991953,C169,9195,3,3,3,3
92213,C16992213,C169,9221,3,3,3,3
92223,C16992223,C169,9222,3,3,3,3
92303,C16992303,C169,9230,3,3,3,3
92423,C16992423,C169,9242,3,3,3,3
92433,C16992433,C169,9243,3,3,3,3
92503,C16992503,C169,9250,3,3,3,3
92523,C16992523,C169,9252,3,3,3,3
92613,C16992613,C169,9261,3,3,3,3
92703,C16992703,C169,9270,3,3,3,3
92903,C16992903,C169,9290,3,3,3,3
93023,C16993023,C169,9302,3,3,3,3
93103,C16993103,C169,9310,3,3,3,3
93303,C16993303,C169,9330,3,3,3,3
93413,C16993413,C169,9341,3,3,3,3
93423,C16993423,C169,9342,3,3,3,3
93623,C16993623,C169,9362,3,3,3,3
93653,C16993653,C169,9365,3,3,3,3
93703,C16993703,C169,9370,3,3,3,3
93713,C16993713,C169,9371,3,3,3,3
93723,C16993723,C169,9372,3,3,3,3
93803,C16993803,C169,9380,3,3,3,3
93813,C16993813,C169,9381,3,3,3,3
93823,C16993823,C169,9382,3,3,3,3
93853,C16993853,C169,9385,3,3,3,3
93903,C16993903,C169,9390,3,3,3,3
93913,C16993913,C169,9391,3,3,3,3
93923,C16993923,C169,9392,3,3,3,3
93933,C16993933,C169,9393,3,3,3,3
93953,C16993953,C169,9395,3,3,3,3
93963,C16993963,C169,9396,3,3,3,3
94003,C16994003,C169,9400,3,3,3,3
94013,C16994013,C169,9401,3,3,3,3
94103,C16994103,C169,9410,3,3,3,3
94113,C16994113,C169,9411,3,3,3,3
94203,C16994203,C169,9420,3,3,3,3
94213,C16994213,C169,9421,3,3,3,3
94233,C16994233,C169,9423,3,3,3,3
94243,C16994243,C169,9424,3,3,3,3
94253,C16994253,C169,9425,3,3,3,3
94303,C16994303,C169,9430,3,3,3,3
94403,C16994403,C169,9440,3,3,3,3
94413,C16994413,C169,9441,3,3,3,3
94423,C16994423,C169,9442,3,3,3,3
94453,C16994453,C169,9445,3,3,3,3
94503,C16994503,C169,9450,3,3,3,3
94513,C16994513,C169,9451,3,3,3,3
94603,C16994603,C169,9460,3,3,3,3
94703,C16994703,C169,9470,3,3,3,3
94713,C16994713,C169,9471,3,3,3,3
94723,C16994723,C169,9472,3,3,3,3
94733,C16994733,C169,9473,3,3,3,3
94743,C16994743,C169,9474,3,3,3,3
94753,C16994753,C169,9475,3,3,3,3
94763,C16994763,C169,9476,3,3,3,3
94773,C16994773,C169,9477,3,3,3,3
94783,C16994783,C169,9478,3,3,3,3
94803,C16994803,C169,9480,3,3,3,3
94903,C16994903,C169,9490,3,3,3,3
95003,C16995003,C169,9500,3,3,3,3
95013,C16995013,C169,9501,3,3,3,3
95023,C16995023,C169,9502,3,3,3,3
95033,C16995033,C169,9503,3,3,3,3
95043,C16995043,C169,9504,3,3,3,3
95053,C16995053,C169,9505,3,3,3,3
95083,C16995083,C169,9508,3,3,3,3
95093,C16995093,C169,9509,3,3,3,3
95103,C16995103,C169,9510,3,3,3,3
95113,C16995113,C169,9511,3,3,3,3
95123,C16995123,C169,9512,3,3,3,3
95133,C16995133,C169,9513,3,3,3,3
95203,C16995203,C169,9520,3,3,3,3
95213,C16995213,C169,9521,3,3,3,3
95223,C16995223,C169,9522,3,3,3,3
95233,C16995233,C169,9523,3,3,3,3
95303,C16995303,C169,9530,3,3,3,3
95383,C16995383,C169,9538,3,3,3,3
95393,C16995393,C169,9539,3,3,3,3
95603,C16995603,C169,9560,3,3,3,3
95613,C16995613,C169,9561,3,3,3,3
95713,C16995713,C169,9571,3,3,3,3
95903,C16995903,C169,9590,3,1,1,1
95913,C16995913,C169,9591,3,1,1,1
95963,C16995963,C169,9596,3,1,1,1
96543,C16996543,C169,9654,3,1,1,1
96613,C16996613,C169,9661,3,1,1,1
96623,C16996623,C169,9662,3,1,1,1
96643,C16996643,C169,9664,3,1,1,1
96653,C16996653,C169,9665,3,1,1,1
96673,C16996673,C169,9667,3,1,1,1
96703,C16996703,C169,9670,3,1,1,1
96713,C16996713,C169,9671,3,1,1,1
96733,C16996733,C169,9673,3,1,1,1
96753,C16996753,C169,9675,3,1,1,1
96793,C16996793,C169,9679,3,3,3,3
96803,C16996803,C169,9680,3,1,1,1
96843,C16996843,C169,9684,3,1,1,1
96873,C16996873,C169,9687,3,1,1,1
96893,C16996893,C169,9689,3,3,3,3
96903,C16996903,C169,9690,3,1,1,1
96913,C16996913,C169,9691,3,1,1,1
96953,C16996953,C169,9695,3,1,1,1
96983,C16996983,C169,9698,3,1,1,1
96993,C16996993,C169,9699,3,1,1,1
97023,C16997023,C169,9702,3,1,1,1
97053,C16997053,C169,9705,3,1,1,1
97123,C16997123,C169,9712,3,1,1,1
97143,C16997143,C169,9714,3,1,1,1
97153,C16997153,C169,9715,3,1,1,1
97163,C16997163,C169,9716,3,3,3,3
97243,C16997243,C169,9724,3,1,1,1
97273,C16997273,C169,9727,3,1,1,1
97283,C16997283,C169,9728,3,1,1,1
97293,C16997293,C169,9729,3,1,1,1
97313,C16997313,C169,9731,3,3,3,3
97323,C16997323,C169,9732,3,3,3,3
97343,C16997343,C169,9734,3,1,1,1
